GMT Time,Loss of Load Probability - Latest - GB (),Actual Total Load - GB (MW),Demand Outturn (ITSDO) - GB (MW)
2020-12-10T11:00:00,0,42395,43202
2020-12-10T11:30:00,0,42528,43196
2020-12-10T12:00:00,0,43080,43163
2020-12-10T12:30:00,0,43068,43090
2020-12-10T13:00:00,0,43273,42851
2020-12-10T13:30:00,0,43157,42799
2020-12-10T14:00:00,0,42946,42631
2020-12-10T14:30:00,0,42872,42609
2020-12-10T15:00:00,0,43459,42963
2020-12-10T15:30:00,0,44423,43950
2020-12-10T16:00:00,0,46202,44357
2020-12-10T16:30:00,0,47183,45259
2020-12-10T17:00:00,0,46944,46203
2020-12-10T17:30:00,0,46556,45906
2020-12-10T18:00:00,0,45709,44557
2020-12-10T18:30:00,0,44378,43238
2020-12-10T19:00:00,0,43332,42566
2020-12-10T19:30:00,0,41812,41063
2020-12-10T20:00:00,0,40987,38592
2020-12-10T20:30:00,0,39392,36834
2020-12-10T21:00:00,0,38277,35173
2020-12-10T21:30:00,0,36351,33419
2020-12-10T22:00:00,0,33972,31883
2020-12-10T22:30:00,0,31886,30064
2020-12-10T23:00:00,0,29197,27997
2020-12-10T23:30:00,0,27846,26889
2020-12-11T00:00:00,0,27030,27182
2020-12-11T00:30:00,0,27239,27471
2020-12-11T01:00:00,0,26996,27239
2020-12-11T01:30:00,0,26145,26973
2020-12-11T02:00:00,0,25298,26847
2020-12-11T02:30:00,0,25125,26817
2020-12-11T03:00:00,0,24960,26452
2020-12-11T03:30:00,0,24524,26088
2020-12-11T04:00:00,0,25514,25439
2020-12-11T04:30:00,0,25413,25366
2020-12-11T05:00:00,0,27781,25621
2020-12-11T05:30:00,0,29031,26590
2020-12-11T06:00:00,0,30424,29008
2020-12-11T06:30:00,0,32908,32371
2020-12-11T07:00:00,0,33157,37511
2020-12-11T07:30:00,0,35006,39935
2020-12-11T08:00:00,0,37098,41609
2020-12-11T08:30:00,0,37811,42225
2020-12-11T09:00:00,0,40220,42079
2020-12-11T09:30:00,0,40384,41956
2020-12-11T10:00:00,0,39778,42694
2020-12-11T10:30:00,0,39929,42717
2020-12-11T11:00:00,0,40427,42283
2020-12-11T11:30:00,0,40340,41831
2020-12-11T12:00:00,0,40706,41206
2020-12-11T12:30:00,0,41000,41126
2020-12-11T13:00:00,0,41923,40137
2020-12-11T13:30:00,0,41248,39319
2020-12-11T14:00:00,0,41072,39377
2020-12-11T14:30:00,0,40992,39505
2020-12-11T15:00:00,0,42820,40085
2020-12-11T15:30:00,0,43684,40929
2020-12-11T16:00:00,0,45395,41933
2020-12-11T16:30:00,0,46816,43177
2020-12-11T17:00:00,0,47639,43919
2020-12-11T17:30:00,0,47257,43519
2020-12-11T18:00:00,0,46501,42839
2020-12-11T18:30:00,0,45866,42273
2020-12-11T19:00:00,0,44489,40927
2020-12-11T19:30:00,0,43185,39634
2020-12-11T20:00:00,0,42085,38428
2020-12-11T20:30:00,0,40840,37167
2020-12-11T21:00:00,0,39341,35541
2020-12-11T21:30:00,0,37754,34017
2020-12-11T22:00:00,0,36176,32323
2020-12-11T22:30:00,0,34558,30725
2020-12-11T23:00:00,0,32645,28840
2020-12-11T23:30:00,0,31303,27685
2020-12-12T00:00:00,0,30739,27130
2020-12-12T00:30:00,0,31031,27277
2020-12-12T01:00:00,0,30710,26857
2020-12-12T01:30:00,0,29727,26210
2020-12-12T02:00:00,0,28400,26093
2020-12-12T02:30:00,0,27590,25550
2020-12-12T03:00:00,0,26461,25097
2020-12-12T03:30:00,0,25935,24649
2020-12-12T04:00:00,0,25390,24266
2020-12-12T04:30:00,0,25442,24298
2020-12-12T05:00:00,0,25712,24451
2020-12-12T05:30:00,0,26253,24826
2020-12-12T06:00:00,0,28047,25946
2020-12-12T06:30:00,0,29489,27007
2020-12-12T07:00:00,0,31683,28453
2020-12-12T07:30:00,0,33319,29779
2020-12-12T08:00:00,0,35036,31590
2020-12-12T08:30:00,0,36471,33050
2020-12-12T09:00:00,0,37722,34399
2020-12-12T09:30:00,0,38495,35152
2020-12-12T10:00:00,0,39129,35442
2020-12-12T10:30:00,0,39663,35646
2020-12-12T11:00:00,0,39619,35733
2020-12-12T11:30:00,0,39704,35782
2020-12-12T12:00:00,0,39867,36053
2020-12-12T12:30:00,0,39434,35840
2020-12-12T13:00:00,0,39176,35967
2020-12-12T13:30:00,0,38809,35897
2020-12-12T14:00:00,0,38011,35794
2020-12-12T14:30:00,0,37946,36219
2020-12-12T15:00:00,0,38119,36866
2020-12-12T15:30:00,0,38595,37748
2020-12-12T16:00:00,0,41103,39705
2020-12-12T16:30:00,0,43065,41650
2020-12-12T17:00:00,0,43565,42160
2020-12-12T17:30:00,0,43569,42224
2020-12-12T18:00:00,0,42948,41635
2020-12-12T18:30:00,0,42259,40734
2020-12-12T19:00:00,0,41439,39349
2020-12-12T19:30:00,0,40679,38033
2020-12-12T20:00:00,0,39734,36575
2020-12-12T20:30:00,0,38926,35539
2020-12-12T21:00:00,0,37709,34227
2020-12-12T21:30:00,0,36499,32826
2020-12-12T22:00:00,0,35199,31588
2020-12-12T22:30:00,0,33994,30163
2020-12-12T23:00:00,0,32893,28802
2020-12-12T23:30:00,0,31819,27631
2020-12-13T00:00:00,0,31420,27201
2020-12-13T00:30:00,0,31663,27320
2020-12-13T01:00:00,0,31024,26790
2020-12-13T01:30:00,0,30224,26013
2020-12-13T02:00:00,0,29567,25336
2020-12-13T02:30:00,0,29186,24989
2020-12-13T03:00:00,0,28380,24334
2020-12-13T03:30:00,0,27759,23795
2020-12-13T04:00:00,0,26800,23929
2020-12-13T04:30:00,0,26498,23851
2020-12-13T05:00:00,0,25934,24038
2020-12-13T05:30:00,0,26140,24248
2020-12-13T06:00:00,0,27116,25079
2020-12-13T06:30:00,0,27586,25522
2020-12-13T07:00:00,0,29166,26348
2020-12-13T07:30:00,0,30550,26681
2020-12-13T08:00:00,0,32837,28109
2020-12-13T08:30:00,0,34578,29532
2020-12-13T09:00:00,0,36358,31063
2020-12-13T09:30:00,0,38005,32384
2020-12-13T10:00:00,0,39492,33691
2020-12-13T10:30:00,0,40794,34670
2020-12-13T11:00:00,0,41557,35349
2020-12-13T11:30:00,0,42273,35792
2020-12-13T12:00:00,0,42908,36174
2020-12-13T12:30:00,0,43262,36508
2020-12-13T13:00:00,0,43080,36485
2020-12-13T13:30:00,0,43108,36515
2020-12-13T14:00:00,0,42695,36318
2020-12-13T14:30:00,0,42655,36385
2020-12-13T15:00:00,0,42747,36656
2020-12-13T15:30:00,0,43634,37584
2020-12-13T16:00:00,0,45489,39301
2020-12-13T16:30:00,0,46769,40539
2020-12-13T17:00:00,0,46717,40517
2020-12-13T17:30:00,0,46024,39862
2020-12-13T18:00:00,0,45246,39141
2020-12-13T18:30:00,0,43984,37954
2020-12-13T19:00:00,0,42698,36704
2020-12-13T19:30:00,0,41014,35151
2020-12-13T20:00:00,0,39506,33876
2020-12-13T20:30:00,0,38109,32473
2020-12-13T21:00:00,0,36677,31164
2020-12-13T21:30:00,0,35081,29772
2020-12-13T22:00:00,0,31708,27846
2020-12-13T22:30:00,0,29914,26287
2020-12-13T23:00:00,0,27909,24984
2020-12-13T23:30:00,0,26092,24246
2020-12-14T00:00:00,0,24889,24471
2020-12-14T00:30:00,0,25146,24830
2020-12-14T01:00:00,0,24826,24575
2020-12-14T01:30:00,0,24187,24300
2020-12-14T02:00:00,0,22897,23802
2020-12-14T02:30:00,0,22803,23781
2020-12-14T03:00:00,0,22049,23983
2020-12-14T03:30:00,0,21531,23336
2020-12-14T04:00:00,0,21069,23269
2020-12-14T04:30:00,0,21206,23370
2020-12-14T05:00:00,0,22603,24307
2020-12-14T05:30:00,0,24609,24911
2020-12-14T06:00:00,0,29651,26234
2020-12-14T06:30:00,0,32335,28906
2020-12-14T07:00:00,0,34962,32662
2020-12-14T07:30:00,0,37238,34800
2020-12-14T08:00:00,0,39598,35768
2020-12-14T08:30:00,0,40282,36208
2020-12-14T09:00:00,0,41533,36716
2020-12-14T09:30:00,0,41489,36265
2020-12-14T10:00:00,0,41076,35884
2020-12-14T10:30:00,0,41101,35560
2020-12-14T11:00:00,0,41139,35647
2020-12-14T11:30:00,0,41188,35755
2020-12-14T12:00:00,0,41591,36429
2020-12-14T12:30:00,0,41459,36516
2020-12-14T13:00:00,0,41864,36860
2020-12-14T13:30:00,0,41763,37024
2020-12-14T14:00:00,0,41818,37243
2020-12-14T14:30:00,0,41599,37450
2020-12-14T15:00:00,0,41366,38163
2020-12-14T15:30:00,0,42936,39877
2020-12-14T16:00:00,0,46705,42043
2020-12-14T16:30:00,0,48248,43483
2020-12-14T17:00:00,0,48580,43956
2020-12-14T17:30:00,0,48209,43675
2020-12-14T18:00:00,0,47537,43005
2020-12-14T18:30:00,0,46461,41916
2020-12-14T19:00:00,0,45241,40580
2020-12-14T19:30:00,0,43889,39188
2020-12-14T20:00:00,0,42852,37959
2020-12-14T20:30:00,0,41242,36212
2020-12-14T21:00:00,0,39622,34469
2020-12-14T21:30:00,0,37722,32577
2020-12-14T22:00:00,0,35142,30540
2020-12-14T22:30:00,0,33271,28903
2020-12-14T23:00:00,0,30927,27085
2020-12-14T23:30:00,0,29380,25765
2020-12-15T00:00:00,0,29183,25644
2020-12-15T00:30:00,0,29655,26050
2020-12-15T01:00:00,0,29264,25900
2020-12-15T01:30:00,0,28491,25302
2020-12-15T02:00:00,0,27606,25039
2020-12-15T02:30:00,0,26789,25125
2020-12-15T03:00:00,0,25938,24998
2020-12-15T03:30:00,0,25654,24768
2020-12-15T04:00:00,0,25485,24646
2020-12-15T04:30:00,0,25530,24586
2020-12-15T05:00:00,0,27261,25145
2020-12-15T05:30:00,0,28281,26399
2020-12-15T06:00:00,0,29840,28540
2020-12-15T06:30:00,0,32320,31246
2020-12-15T07:00:00,0,35610,34508
2020-12-15T07:30:00,0,37563,36348
2020-12-15T08:00:00,0,39804,37936
2020-12-15T08:30:00,0,40400,38345
2020-12-15T09:00:00,0,41590,38895
2020-12-15T09:30:00,0,41587,38392
2020-12-15T10:00:00,0,40770,37676
2020-12-15T10:30:00,0,41165,37622
2020-12-15T11:00:00,0,41077,37046
2020-12-15T11:30:00,0,41216,36915
2020-12-15T12:00:00,0,41646,37044
2020-12-15T12:30:00,0,41456,37072
2020-12-15T13:00:00,0,41257,36866
2020-12-15T13:30:00,0,39778,36855
2020-12-15T14:00:00,0,40107,37367
2020-12-15T14:30:00,0,39723,37579
2020-12-15T15:00:00,0,42114,39172
2020-12-15T15:30:00,0,43191,40308
2020-12-15T16:00:00,0,46185,42630
2020-12-15T16:30:00,0,48046,44332
2020-12-15T17:00:00,0.01,48419,44710
2020-12-15T17:30:00,0.01,48568,44830
2020-12-15T18:00:00,0,47663,44015
2020-12-15T18:30:00,0,46371,42850
2020-12-15T19:00:00,0,45041,41627
2020-12-15T19:30:00,0,43891,40218
2020-12-15T20:00:00,0,42839,38651
2020-12-15T20:30:00,0,41544,37161
2020-12-15T21:00:00,0,40142,35422
2020-12-15T21:30:00,0,38078,33396
2020-12-15T22:00:00,0,35896,31431
2020-12-15T22:30:00,0,34111,29579
2020-12-15T23:00:00,0,31727,27424
2020-12-15T23:30:00,0,30373,26049
2020-12-16T00:00:00,0,30079,25694
2020-12-16T00:30:00,0,30467,26047
2020-12-16T01:00:00,0,30002,26210
2020-12-16T01:30:00,0,28965,25983
2020-12-16T02:00:00,0,27450,25642
2020-12-16T02:30:00,0,26673,25350
2020-12-16T03:00:00,0,25251,24826
2020-12-16T03:30:00,0,24749,24306
2020-12-16T04:00:00,0,23059,24450
2020-12-16T04:30:00,0,23110,24553
2020-12-16T05:00:00,0,24079,24839
2020-12-16T05:30:00,0,25282,25707
2020-12-16T06:00:00,0,29336,27327
2020-12-16T06:30:00,0,32047,29317
2020-12-16T07:00:00,0,35757,32185
2020-12-16T07:30:00,0,38032,34258
2020-12-16T08:00:00,0,40445,35834
2020-12-16T08:30:00,0,41251,36474
2020-12-16T09:00:00,0,42324,37312
2020-12-16T09:30:00,0,42814,37548
2020-12-16T10:00:00,0,43178,37562
2020-12-16T10:30:00,0,43357,37612
2020-12-16T11:00:00,0,44118,37882
2020-12-16T11:30:00,0,43991,38159
2020-12-16T12:00:00,0,44641,38919
2020-12-16T12:30:00,0,44570,39118
2020-12-16T13:00:00,0,44653,39008
2020-12-16T13:30:00,0,44360,38819
2020-12-16T14:00:00,0,44305,38859
2020-12-16T14:30:00,0,44067,38917
2020-12-16T15:00:00,0,44090,39640
2020-12-16T15:30:00,0,45004,40724
2020-12-16T16:00:00,0,46689,42232
2020-12-16T16:30:00,0,47769,43314
2020-12-16T17:00:00,0,48036,44067
2020-12-16T17:30:00,0,47622,43932
2020-12-16T18:00:00,0,47052,43034
2020-12-16T18:30:00,0,46002,41958
2020-12-16T19:00:00,0,44624,40775
2020-12-16T19:30:00,0,43123,39275
2020-12-16T20:00:00,0,42124,37787
2020-12-16T20:30:00,0,40449,35934
2020-12-16T21:00:00,0,38678,34365
2020-12-16T21:30:00,0,36816,32692
2020-12-16T22:00:00,0,34277,30696
2020-12-16T22:30:00,0,32652,29080
2020-12-16T23:00:00,0,31355,27387
2020-12-16T23:30:00,0,29818,26199
2020-12-17T00:00:00,0,29394,25973
2020-12-17T00:30:00,0,29633,26260
2020-12-17T01:00:00,0,29073,26064
2020-12-17T01:30:00,0,28385,25882
2020-12-17T02:00:00,0,26999,25466
2020-12-17T02:30:00,0,26508,25233
2020-12-17T03:00:00,0,25890,24803
2020-12-17T03:30:00,0,25311,24509
2020-12-17T04:00:00,0,24630,24778
2020-12-17T04:30:00,0,25104,24990
2020-12-17T05:00:00,0,26227,25494
2020-12-17T05:30:00,0,27159,26628
2020-12-17T06:00:00,0,30426,28850
2020-12-17T06:30:00,0,32972,31240
2020-12-17T07:00:00,0,35517,34920
2020-12-17T07:30:00,0,37473,36836
2020-12-17T08:00:00,0,38977,38141
2020-12-17T08:30:00,0,39816,38395
2020-12-17T09:00:00,0,41233,38006
2020-12-17T09:30:00,0,41602,37707
2020-12-17T10:00:00,0,41113,37779
2020-12-17T10:30:00,0,41039,37284
2020-12-17T11:00:00,0,41177,37052
2020-12-17T11:30:00,0,41349,36988
2020-12-17T12:00:00,0,41846,36709
2020-12-17T12:30:00,0,41811,36775
2020-12-17T13:00:00,0,41413,37108
2020-12-17T13:30:00,0,40985,37123
2020-12-17T14:00:00,0,40938,37532
2020-12-17T14:30:00,0,40808,37825
2020-12-17T15:00:00,0,41109,38609
2020-12-17T15:30:00,0,42604,39745
2020-12-17T16:00:00,0,45092,41266
2020-12-17T16:30:00,0,46605,42677
2020-12-17T17:00:00,0,47213,43007
2020-12-17T17:30:00,0,46638,42478
2020-12-17T18:00:00,0,45514,41730
2020-12-17T18:30:00,0,44293,40779
2020-12-17T19:00:00,0,41892,39625
2020-12-17T19:30:00,0,40424,38220
2020-12-17T20:00:00,0,40395,36384
2020-12-17T20:30:00,0,39012,34575
2020-12-17T21:00:00,0,36876,32991
2020-12-17T21:30:00,0,35102,31244
2020-12-17T22:00:00,0,31987,28896
2020-12-17T22:30:00,0,29974,27144
2020-12-17T23:00:00,0,28435,25801
2020-12-17T23:30:00,0,26579,25118
2020-12-18T00:00:00,0,26001,24877
2020-12-18T00:30:00,0,26268,25136
2020-12-18T01:00:00,0,25602,24807
2020-12-18T01:30:00,0,25061,24289
2020-12-18T02:00:00,0,24002,23599
2020-12-18T02:30:00,0,23853,23354
2020-12-18T03:00:00,0,23297,23058
2020-12-18T03:30:00,0,22950,22984
2020-12-18T04:00:00,0,22258,22918
2020-12-18T04:30:00,0,22680,23165
2020-12-18T05:00:00,0,23222,24046
2020-12-18T05:30:00,0,25221,23993
2020-12-18T06:00:00,0,29697,25512
2020-12-18T06:30:00,0,32311,27929
2020-12-18T07:00:00,0,34734,30769
2020-12-18T07:30:00,0,36900,32834
2020-12-18T08:00:00,0,39143,34489
2020-12-18T08:30:00,0,39907,35164
2020-12-18T09:00:00,0,41421,35980
2020-12-18T09:30:00,0,41806,36193
2020-12-18T10:00:00,0,42824,36475
2020-12-18T10:30:00,0,43002,36557
2020-12-18T11:00:00,0,42862,36535
2020-12-18T11:30:00,0,42820,36576
2020-12-18T12:00:00,0,43119,36845
2020-12-18T12:30:00,0,42932,36669
2020-12-18T13:00:00,0,42711,36506
2020-12-18T13:30:00,0,42282,36286
2020-12-18T14:00:00,0,41850,36232
2020-12-18T14:30:00,0,41549,36003
2020-12-18T15:00:00,0,41424,36097
2020-12-18T15:30:00,0,41892,36622
2020-12-18T16:00:00,0,43175,37999
2020-12-18T16:30:00,0,43930,38738
2020-12-18T17:00:00,0,43831,39003
2020-12-18T17:30:00,0,43344,38557
2020-12-18T18:00:00,0,43098,38039
2020-12-18T18:30:00,0,42406,37303
2020-12-18T19:00:00,0,41422,36235
2020-12-18T19:30:00,0,40463,34882
2020-12-18T20:00:00,0,39076,33655
2020-12-18T20:30:00,0,37828,32205
2020-12-18T21:00:00,0,35655,30383
2020-12-18T21:30:00,0,34322,28997
2020-12-18T22:00:00,0,32718,27504
2020-12-18T22:30:00,0,31128,26205
2020-12-18T23:00:00,0,29210,25449
2020-12-18T23:30:00,0,27538,24976
2020-12-19T00:00:00,0,27021,24529
2020-12-19T00:30:00,0,27763,24258
2020-12-19T01:00:00,0,26684,23477
2020-12-19T01:30:00,0,25794,22984
2020-12-19T02:00:00,0,24712,22268
2020-12-19T02:30:00,0,23889,22197
2020-12-19T03:00:00,0,22581,21480
2020-12-19T03:30:00,0,21685,21525
2020-12-19T04:00:00,0,20900,21895
2020-12-19T04:30:00,0,20647,22229
2020-12-19T05:00:00,0,21253,22377
2020-12-19T05:30:00,0,22076,22880
2020-12-19T06:00:00,0,25062,23541
2020-12-19T06:30:00,0,25997,24076
2020-12-19T07:00:00,0,27838,24893
2020-12-19T07:30:00,0,29089,25965
2020-12-19T08:00:00,0,32050,27522
2020-12-19T08:30:00,0,33703,28947
2020-12-19T09:00:00,0,35155,29800
2020-12-19T09:30:00,0,36107,30191
2020-12-19T10:00:00,0,36672,30088
2020-12-19T10:30:00,0,37067,29964
2020-12-19T11:00:00,0,37143,29694
2020-12-19T11:30:00,0,37093,29333
2020-12-19T12:00:00,0,37440,29551
2020-12-19T12:30:00,0,37294,29387
2020-12-19T13:00:00,0,37458,29685
2020-12-19T13:30:00,0,37096,29672
2020-12-19T14:00:00,0,36673,29918
2020-12-19T14:30:00,0,36391,30318
2020-12-19T15:00:00,0,36674,31247
2020-12-19T15:30:00,0,37789,32631
2020-12-19T16:00:00,0,39827,34439
2020-12-19T16:30:00,0,41171,35772
2020-12-19T17:00:00,0,42496,36836
2020-12-19T17:30:00,0,42461,36786
2020-12-19T18:00:00,0,41852,36125
2020-12-19T18:30:00,0,40802,35107
2020-12-19T19:00:00,0,39210,33966
2020-12-19T19:30:00,0,37898,32787
2020-12-19T20:00:00,0,36869,31674
2020-12-19T20:30:00,0,35998,30872
2020-12-19T21:00:00,0,34016,29392
2020-12-19T21:30:00,0,32794,28431
2020-12-19T22:00:00,0,30154,26853
2020-12-19T22:30:00,0,28593,25921
2020-12-19T23:00:00,0,26639,25278
2020-12-19T23:30:00,0,25464,24539
2020-12-20T00:00:00,0,25015,24289
2020-12-20T00:30:00,0,24929,24481
2020-12-20T01:00:00,0,24526,23637
2020-12-20T01:30:00,0,23587,23141
2020-12-20T02:00:00,0,22774,22639
2020-12-20T02:30:00,0,22596,22202
2020-12-20T03:00:00,0,21482,22583
2020-12-20T03:30:00,0,20817,22469
2020-12-20T04:00:00,0,20523,22230
2020-12-20T04:30:00,0,20357,22312
2020-12-20T05:00:00,0,20806,22417
2020-12-20T05:30:00,0,21128,22711
2020-12-20T06:00:00,0,23183,22874
2020-12-20T06:30:00,0,23859,23450
2020-12-20T07:00:00,0,26003,24520
2020-12-20T07:30:00,0,27355,25089
2020-12-20T08:00:00,0,30266,26317
2020-12-20T08:30:00,0,31732,27389
2020-12-20T09:00:00,0,33889,28658
2020-12-20T09:30:00,0,34971,29138
2020-12-20T10:00:00,0,36144,29536
2020-12-20T10:30:00,0,36801,29772
2020-12-20T11:00:00,0,37635,30163
2020-12-20T11:30:00,0,38022,30520
2020-12-20T12:00:00,0,38681,31248
2020-12-20T12:30:00,0,38932,31548
2020-12-20T13:00:00,0,38901,31630
2020-12-20T13:30:00,0,38718,31736
2020-12-20T14:00:00,0,38961,32308
2020-12-20T14:30:00,0,39183,33076
2020-12-20T15:00:00,0,39304,33955
2020-12-20T15:30:00,0,40085,35126
2020-12-20T16:00:00,0,42468,37327
2020-12-20T16:30:00,0,44387,39204
2020-12-20T17:00:00,0,44632,39582
2020-12-20T17:30:00,0,44113,39147
2020-12-20T18:00:00,0,43162,38408
2020-12-20T18:30:00,0,42054,37542
2020-12-20T19:00:00,0,40821,36325
2020-12-20T19:30:00,0,39466,35071
2020-12-20T20:00:00,0,38085,34395
2020-12-20T20:30:00,0,36816,33177
2020-12-20T21:00:00,0,35307,31429
2020-12-20T21:30:00,0,33814,29922
2020-12-20T22:00:00,0,31639,28497
2020-12-20T22:30:00,0,30178,27395
2020-12-20T23:00:00,0,28653,25834
2020-12-20T23:30:00,0,27573,24673
2020-12-21T00:00:00,0,27265,24504
2020-12-21T00:30:00,0,27654,24672
2020-12-21T01:00:00,0,27330,24592
2020-12-21T01:30:00,0,26824,24119
2020-12-21T02:00:00,0,26196,23593
2020-12-21T02:30:00,0,25494,23482
2020-12-21T03:00:00,0,24819,23158
2020-12-21T03:30:00,0,24352,22971
2020-12-21T04:00:00,0,24162,23185
2020-12-21T04:30:00,0,23945,23635
2020-12-21T05:00:00,0,25705,23695
2020-12-21T05:30:00,0,26850,24642
2020-12-21T06:00:00,0,29998,26194
2020-12-21T06:30:00,0,31781,29406
2020-12-21T07:00:00,0,33137,32168
2020-12-21T07:30:00,0,35148,33496
2020-12-21T08:00:00,0,37775,35670
2020-12-21T08:30:00,0,39083,37149
2020-12-21T09:00:00,0,39835,37944
2020-12-21T09:30:00,0,40386,38439
2020-12-21T10:00:00,0,41172,38862
2020-12-21T10:30:00,0,41463,39049
2020-12-21T11:00:00,0,41962,39400
2020-12-21T11:30:00,0,41941,39326
2020-12-21T12:00:00,0,42447,39823
2020-12-21T12:30:00,0,42607,39880
2020-12-21T13:00:00,0,42452,39643
2020-12-21T13:30:00,0,42093,39309
2020-12-21T14:00:00,0,41715,39332
2020-12-21T14:30:00,0,41216,38978
2020-12-21T15:00:00,0,41712,39616
2020-12-21T15:30:00,0,42384,40324
2020-12-21T16:00:00,0,43072,41092
2020-12-21T16:30:00,0,43916,41934
2020-12-21T17:00:00,0,44370,42329
2020-12-21T17:30:00,0,44414,42353
2020-12-21T18:00:00,0,44083,41957
2020-12-21T18:30:00,0,43151,41004
2020-12-21T19:00:00,0,41945,39724
2020-12-21T19:30:00,0,40477,38199
2020-12-21T20:00:00,0,39383,37131
2020-12-21T20:30:00,0,38050,35778
2020-12-21T21:00:00,0,36409,34144
2020-12-21T21:30:00,0,34624,32381
2020-12-21T22:00:00,0,32815,30569
2020-12-21T22:30:00,0,31284,29011
2020-12-21T23:00:00,0,29415,27654
2020-12-21T23:30:00,0,27481,26792
2020-12-22T00:00:00,0,26896,26404
2020-12-22T00:30:00,0,27348,26747
2020-12-22T01:00:00,0,26607,26367
2020-12-22T01:30:00,0,26063,25806
2020-12-22T02:00:00,0,25350,25155
2020-12-22T02:30:00,0,25196,24980
2020-12-22T03:00:00,0,24845,24880
2020-12-22T03:30:00,0,24353,24499
2020-12-22T04:00:00,0,24440,24429
2020-12-22T04:30:00,0,24649,24501
2020-12-22T05:00:00,0,25755,25178
2020-12-22T05:30:00,0,27201,25324
2020-12-22T06:00:00,0,29980,27114
2020-12-22T06:30:00,0,31953,29445
2020-12-22T07:00:00,0,33771,31902
2020-12-22T07:30:00,0,35240,33685
2020-12-22T08:00:00,0,37078,35571
2020-12-22T08:30:00,0,38387,36832
2020-12-22T09:00:00,0,39085,37487
2020-12-22T09:30:00,0,39721,37890
2020-12-22T10:00:00,0,39396,37758
2020-12-22T10:30:00,0,39983,38228
2020-12-22T11:00:00,0,40407,38502
2020-12-22T11:30:00,0,40735,38891
2020-12-22T12:00:00,0,41176,39409
2020-12-22T12:30:00,0,41281,39468
2020-12-22T13:00:00,0,41654,39680
2020-12-22T13:30:00,0,41290,39574
2020-12-22T14:00:00,0,41023,39579
2020-12-22T14:30:00,0,41137,39778
2020-12-22T15:00:00,0,41520,40229
2020-12-22T15:30:00,0,42147,40826
2020-12-22T16:00:00,0,43632,42328
2020-12-22T16:30:00,0,44894,43433
2020-12-22T17:00:00,0,45749,43877
2020-12-22T17:30:00,0,45518,43586
2020-12-22T18:00:00,0,44602,42919
2020-12-22T18:30:00,0,43709,41969
2020-12-22T19:00:00,0,42480,40564
2020-12-22T19:30:00,0,41359,39287
2020-12-22T20:00:00,0,40472,38110
2020-12-22T20:30:00,0,39384,36805
2020-12-22T21:00:00,0,38100,35245
2020-12-22T21:30:00,0,36576,33548
2020-12-22T22:00:00,0,34720,31704
2020-12-22T22:30:00,0,33098,29964
2020-12-22T23:00:00,0,30955,27958
2020-12-22T23:30:00,0,29646,26713
2020-12-23T00:00:00,0,29596,26451
2020-12-23T00:30:00,0,29923,26557
2020-12-23T01:00:00,0,29602,26055
2020-12-23T01:30:00,0,29126,25458
2020-12-23T02:00:00,0,28212,24794
2020-12-23T02:30:00,0,27819,24390
2020-12-23T03:00:00,0,26523,24346
2020-12-23T03:30:00,0,26107,24054
2020-12-23T04:00:00,0,25766,23707
2020-12-23T04:30:00,0,26027,23849
2020-12-23T05:00:00,0,26762,24056
2020-12-23T05:30:00,0,27968,24687
2020-12-23T06:00:00,0,30509,26593
2020-12-23T06:30:00,0,32032,28045
2020-12-23T07:00:00,0,33811,29965
2020-12-23T07:30:00,0,35728,31724
2020-12-23T08:00:00,0,37492,33209
2020-12-23T08:30:00,0,39149,34560
2020-12-23T09:00:00,0,40204,35544
2020-12-23T09:30:00,0,40965,36074
2020-12-23T10:00:00,0,41418,36356
